property_id,lat,lng,addr_street,Suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
27667,-37.577837,144.934292,71 Bowral Loop,CRAIGIEBURN,3040000,house,2015,4,2,2,SC_005,1274.04,40221,2785.63,45.89,0,hospital_104,8202.33,S_178,1799.4
77632,-37.924397,145.201803,2 Haverbrack Drive,MULGRAVE,4400000,house,2011,4,2,2,SC_073,2452.3,19891,4948.04,46.28,0,hospital_161,1867.07,S_067,1742.65
929,-37.796768,144.90244199999998,37 Lynch Street,FOOTSCRAY,6660000,house,2012,3,1,0,SC_011,2004.28,20025,484.93,14.19,0,hospital_003,1275.46,S_201,590.05
79227,-37.960029,145.157297,57 View Road,SPRINGVALE,3720000,house,2011,3,1,2,SC_057,3902.23,19891,624.02,46.28,0,hospital_124,2210.69,S_075,883.54
79531,-37.984809000000006,145.158989,102 Darren Road,KEYSBOROUGH,5950000,house,2016,3,1,2,SC_057,1536.27,19890,2511.64,49.29,0,hospital_096,1440.79,S_079,1497.44
41654,-37.751692,145.060076,153 Brown Street,HEIDELBERG,8250000,house,2012,3,1,1,SC_017,870.82,19935,601.39,26.86,0,hospital_066,423.84,S_100,1109.91
71085,-37.854641,145.234235,12 Kidderminster Drive,WANTIRNA,11781000,house,2016,3,1,2,SC_032,4687.13,19871,3066.98,46.0,0,hospital_179,825.9,S_227,1823.59
84473,-37.872771,144.996846,1/33 Gourlay Street,BALACLAVA,7140000,house,2012,2,1,1,SC_015,1488.66,19955,376.59,15.0,0,hospital_009,641.04,S_133,338.91
50060,-37.761318,145.084004,222 Bulleen Road,BULLEEN,22880000,house,2015,2,1,0,SC_009,846.81,19935,2105.88,26.86,0,hospital_004,2032.37,S_154,846.56
80241,-37.983112,145.156331,4 Shaftesbury Court,KEYSBOROUGH,16520000,house,2010,3,2,2,SC_057,1835.78,19890,2528.61,49.29,0,hospital_096,1740.31,S_079,1797.52
48513,-37.81390381,145.05154419999997,5 Orford Avenue,KEW,31500000,house,2009,5,3,2,SC_099,1294.74,19903,1070.24,23.0,0,hospital_064,646.13,S_208,1567.09
87004,-37.924675,144.994842,68 New Street,BRIGHTON,15840000,house,2012,4,2,2,SC_046,4160.67,19950,538.57,24.08,0,hospital_156,1465.17,S_009,1048.07
54210,-37.8165,145.037116,2 Churchill Grove,HAWTHORN,22200000,house,2015,4,1,2,SC_083,461.67,19904,556.09,20.74,0,hospital_086,630.59,S_208,412.29
94994,-37.926829999999995,145.042813,180 Patterson Road,BENTLEIGH,10240000,house,2016,4,2,2,SC_046,1463.97,19938,671.37,40.75,0,hospital_110,871.44,S_107,815.02
83019,-37.889291,145.242637,122 Anne Road,KNOXFIELD,4600000,house,2012,3,1,2,SC_073,5325.66,19868,4699.11,55.14,0,hospital_002,4383.37,S_027,1391.0
15225,-37.727433000000005,144.919098,31 Mascoma Street,STRATHMORE,6290000,house,2011,3,1,1,SC_082,1396.36,20034,882.26,27.85,0,hospital_184,2064.73,S_197,2049.07
61056,-37.8092041,145.21972659999997,1/1D Hearthside Court,RINGWOOD,4064000,house,2009,3,3,2,SC_032,891.66,19902,1101.77,43.55,0,hospital_105,2064.73,S_040,850.68
52284,-37.823555,145.00018799999998,13 Parker Street,RICHMOND,11245000,house,2012,2,1,1,SC_038,2022.6,19907,419.12,6.0,0,hospital_122,497.8,S_076,1605.31
41102,-37.698463000000004,145.048727,70 Arthur Street,BUNDOORA,5810000,house,2015,3,2,2,SC_047,4747.64,20008,3269.72,36.9,0,hospital_037,838.53,S_155,540.83
62963,-37.834398,145.235128,48 Cuthbert Street,HEATHMONT,7650000,house,2015,3,2,2,SC_032,2472.56,19871,1069.78,46.0,0,hospital_179,1803.18,S_040,2560.72
37474,-37.63977432,145.05921940000002,49 Longwood Drive,EPPING,3497000,house,2008,2,1,1,SC_062,2668.78,45795,1251.22,47.0,0,hospital_053,3988.56,S_083,1675.37
55895,-37.8408521,145.0883699,7 Ellsworth Crescent,CAMBERWELL,9540000,house,2014,3,2,2,SC_099,3238.72,19850,1178.87,32.0,0,hospital_089,1913.56,S_160,1660.18
22714,-37.750904,144.959229,39 Linda Street,COBURG,12750000,house,2010,3,1,0,SC_030,2209.6,19966,459.36,26.0,0,hospital_084,362.84,S_173,1111.51
92542,-38.015483,145.098477,1/34 Eulinga Avenue,ASPENDALE,6955000,house,2013,3,2,1,SC_003,5005.7,19862,1345.66,47.36,0,hospital_001,3566.13,S_119,1324.07
20508,-37.762515,144.963846,14 Eckersall Street,BRUNSWICK,7813000,house,2013,2,1,0,SC_030,3562.6,19967,312.27,23.0,0,hospital_144,970.09,S_074,878.88
96616,-38.004189000000004,145.27504299999998,2/4 Young Road,HALLAM,3504000,house,2016,4,2,2,SC_077,2347.91,19885,1577.63,59.29,0,hospital_069,3916.78,S_212,825.28
26109,-37.583037,144.938432,24 William Hovel Pass,CRAIGIEBURN,4070000,house,2012,5,2,2,SC_110,1689.19,40221,2134.53,45.89,0,hospital_104,7697.4,S_178,1281.46
53456,-37.8208985,145.0004939,53 Lyndhurst Street,RICHMOND,11206000,house,2011,2,1,1,SC_038,2293.74,19907,682.57,6.0,0,hospital_122,293.41,S_076,1329.8
29781,-37.76572,145.01175600000002,249 Victoria Road,NORTHCOTE,6480000,house,2013,3,1,2,SC_001,2654.18,20015,1306.07,21.73,0,hospital_035,464.94,S_105,1780.61
20986,-37.767286,144.96826299999998,3 Nash Street,BRUNSWICK,9096000,house,2014,2,1,0,SC_030,4198.14,19968,765.03,21.0,0,hospital_144,1242.47,S_074,778.81
40100,-37.689693,145.04656,226 Greenhills Road,BUNDOORA,4104000,house,2014,3,2,1,SC_062,5448.01,20007,3028.46,38.9,0,hospital_041,1456.33,S_155,1240.88
81806,-37.985174,145.23415,15 Crimson Drive,DOVETON,4895000,house,2014,3,1,2,SC_112,1687.85,19888,2208.32,54.44,0,hospital_119,1332.29,S_184,1559.92
42464,-37.752221999999996,145.06921499999999,60  Brown Street,HEIDELBERG,9000000,house,2014,3,1,2,SC_017,398.82,19935,924.73,26.86,0,hospital_066,735.87,S_100,775.49
2341,-37.822165000000005,144.843597,51 Cypress Avenue,BROOKLYN,6795000,house,2016,3,1,1,SC_033,573.65,20022,3066.19,21.75,0,hospital_056,4947.87,S_056,1492.94
8409,-37.749553999999996,144.749777,3 Tarcoola Drive,BURNSIDE,6290000,house,2012,4,2,2,SC_048,1985.1,20002,4455.83,33.0,0,hospital_057,5825.01,S_156,534.14
94079,-38.071382,145.1309,1/22 Westley Street,CARRUM,6480000,house,2016,3,2,2,SC_070,4905.68,19858,839.76,54.83,0,hospital_043,8619.4,S_077,2308.35
83263,-37.888261,145.24432,63 Allister Avenue,KNOXFIELD,9646000,house,2015,3,2,2,SC_073,5504.85,19868,4533.89,55.14,0,hospital_002,4209.72,S_027,1575.95
63730,-37.802073,145.275662,18 Vernon Street,CROYDON,14025000,house,2012,4,3,2,SC_022,732.28,19878,856.84,51.25,0,hospital_164,1875.28,S_182,637.55
73294,-37.86041641,145.2563782,22 Lemal Avenue,BORONIA,4140000,house,2009,3,2,1,SC_032,5832.88,19870,2322.72,50.0,0,hospital_002,1174.62,S_139,2150.67
83175,-37.876542,145.24925,36 Applewood Drive,KNOXFIELD,12325000,house,2014,3,2,2,SC_049,5550.7,19869,3569.45,53.14,0,hospital_002,2875.93,S_227,2755.14
25937,-37.609057,144.923393,21 Brecon Nook,CRAIGIEBURN,2240000,house,2014,3,2,1,SC_110,1890.68,40221,1933.36,45.89,0,hospital_104,4642.66,S_005,1833.43
27635,-37.593685,144.920044,7 Redhill Court,CRAIGIEBURN,3740000,house,2015,3,2,2,SC_016,555.29,40221,2243.64,45.89,0,hospital_104,6346.5,S_178,1231.46
21977,-37.735114,144.953201,14 Jersey Street,COBURG,7683000,house,2013,3,1,1,SC_030,405.22,19964,866.91,30.0,0,hospital_084,2161.9,S_172,1285.42
52540,-37.826091600000005,144.99890349999998,18 Wiltshire Street,RICHMOND,10075000,house,2012,3,1,1,SC_038,1809.38,19907,165.2,6.0,0,hospital_122,794.85,S_102,1786.72
90706,-37.963943,145.078574,43 Lincoln Drive,CHELTENHAM,6960000,house,2014,3,1,1,SC_003,1219.78,19866,2129.09,37.94,0,hospital_109,364.64,S_023,2058.43
47825,-37.8112,145.06012900000002,1223 Burke Road,KEW,28600000,house,2014,5,3,2,SC_099,1474.56,19853,1715.25,24.3,0,hospital_064,1076.64,S_113,2003.24
68972,-37.860890999999995,145.030868,25 Edsall Street,MALVERN,3223000,house,2016,3,2,2,SC_023,2003.66,19944,612.73,20.25,0,hospital_157,287.27,S_235,188.24
51555,-37.794476,145.129027,6 Hardidge Court,DONCASTER,11400000,house,2012,4,3,2,SC_091,865.03,20042,2834.51,30.56,0,hospital_117,2282.76,S_188,942.4
41643,-37.750442,145.066887,15 Manton Street,HEIDELBERG,9126000,house,2014,3,1,1,SC_017,609.61,19936,844.5,28.62,0,hospital_066,698.87,S_100,980.02
80280,-38.002753999999996,145.156694,43 Westbrook Drive,KEYSBOROUGH,10075000,house,2013,4,2,2,SC_057,1837.47,19889,4100.68,51.33,0,hospital_096,1614.92,S_079,1753.17
5016,-37.866248,144.82734399999998,2/37 McBain Street,ALTONA,6325000,house,2010,3,1,1,SC_033,4724.36,19926,225.63,30.0,0,hospital_141,5659.65,S_128,304.16
74668,-37.8918719,145.0471716,17 El Nido Grove,CARNEGIE,8600000,house,2012,3,2,2,SC_041,1283.28,19942,496.4,32.78,0,hospital_126,2627.53,S_015,936.06
32922,-37.752463,145.00763999999998,51 Carlisle Street,PRESTON,3708000,house,2010,3,1,1,SC_103,1518.62,20014,848.57,23.73,0,hospital_035,1163.18,S_105,385.39
51483,-37.792199,145.11408899999998,5 Balfour Street,DONCASTER,19680000,house,2014,4,2,2,SC_091,1191.7,20042,3076.57,30.56,0,hospital_194,2102.33,S_188,1046.47
76124,-37.907916,145.10901,36 Ross Street,HUNTINGDALE,6928000,house,2015,3,2,2,SC_087,3242.19,19916,678.13,36.2,0,hospital_166,999.89,S_169,2176.64
66989,-37.749687,145.33838,13 Beresford Road,LILYDALE,4150000,house,2015,3,1,2,SC_084,2348.77,19876,1046.73,61.0,0,hospital_151,1633.95,S_233,1379.22
1283,-37.802146,144.893213,62  Raleigh Street,FOOTSCRAY,5280000,house,2014,2,1,1,SC_043,2944.36,20024,158.24,17.75,0,hospital_003,1160.83,S_201,449.75
86655,-37.92245,144.998476,37 Lynch Crescent,BRIGHTON,23210000,house,2010,4,2,2,SC_046,3981.83,19951,836.49,22.08,0,hospital_156,1335.16,S_009,832.57
70021,-37.866766,145.089053,3A Beaufort Court,ASHBURTON,22960000,house,2014,4,3,2,SC_042,1196.84,19847,843.74,37.0,0,hospital_098,477.36,S_112,415.11
97031,-38.003536,145.254597,76 Princes Highway,HALLAM,3055000,house,2007,3,1,2,SC_077,581.69,19885,2067.05,59.29,0,hospital_119,3737.56,S_212,979.56
57297,-37.832258,145.07666899999998,4 Quantock Street,CANTERBURY,14300000,house,2010,4,2,2,SC_099,1860.11,19852,623.12,28.0,0,hospital_168,2445.09,S_160,584.44
11831,-37.711434999999994,144.82713600000002,37 Faye Crescent,KEILOR,17340000,house,2014,4,2,3,SC_107,2478.1,20001,3548.78,36.0,0,hospital_005,5568.46,S_222,2778.3
67124,-37.743970000000004,145.344043,18 Baystone Place,LILYDALE,6110000,house,2010,3,2,3,SC_084,3084.56,19876,1325.37,61.0,0,hospital_151,1466.23,S_233,1647.44
8486,-37.751490999999994,144.753576,4 Paringa Way,BURNSIDE,7520000,house,2012,5,2,2,SC_048,2319.92,20002,4156.69,33.0,0,hospital_057,5454.72,S_156,172.07
51114,-37.78944,145.133081,25 Outlook Drive,DONCASTER,12240000,house,2016,3,1,2,SC_091,676.65,20042,3470.0,30.56,0,hospital_194,2384.35,S_188,843.78
9285,-37.859211,144.73017099999998,123 Forsyth Road,TRUGANINA,5555000,house,2014,4,2,2,SC_053,2484.09,46468,1926.4,32.78,0,hospital_073,4875.62,S_007,1445.64
67606,-37.77462387,145.3542023,6 Melody Close,LILYDALE,3321000,house,2009,3,2,2,SC_084,3989.92,19876,2202.23,61.0,0,hospital_113,1408.43,S_081,1684.0
75968,-37.892869,145.08025,23 Paget Street,HUGHESDALE,13160000,house,2012,3,1,3,SC_087,509.29,19918,320.85,32.2,0,hospital_166,2368.99,S_167,509.05
17688,-37.701162,144.944398,76 Morell Street,GLENROY,7860000,house,2010,3,2,2,SC_030,3514.36,19961,1276.15,35.0,0,hospital_139,5066.3,S_004,820.96
38232,-37.776992,145.022202,32 Gordon Street,FAIRFIELD,15600000,house,2012,5,2,1,SC_001,1997.9,19930,525.38,18.92,0,hospital_029,1395.47,S_219,1973.94
687,-37.80893326,144.8948517,24 Pentland Parade,SEDDON,4410000,house,2009,3,1,1,SC_043,3389.98,19997,72.55,14.3,0,hospital_056,1916.64,S_201,952.67
41321,-37.697612,145.04635,96 Arthur Street,BUNDOORA,7980000,house,2015,4,2,2,SC_047,4770.72,20008,3051.13,36.9,0,hospital_037,1068.25,S_155,759.27
27963,-37.585627,144.903754,9 Taransay Way,CRAIGIEBURN,6825000,house,2016,4,2,2,SC_016,1200.51,40221,3927.73,45.89,0,hospital_104,7390.91,S_178,2826.05
61593,-37.800937,145.24432099999999,23 Glen Cairn Avenue,RINGWOOD,6600000,house,2016,3,1,1,SC_032,1894.63,19879,1332.05,47.0,0,hospital_105,1140.81,S_157,1033.43
8208,-37.74860001,144.7519379,19 Pilbara Avenue,BURNSIDE,3740000,house,2008,4,2,2,SC_048,1967.9,20002,4255.32,33.0,0,hospital_057,5663.07,S_156,522.34
32072,-37.73302841,145.0305634,18 Ash Street,PRESTON,4578000,house,2008,3,2,1,SC_047,615.02,20011,2500.31,29.73,0,hospital_090,2025.05,S_225,918.02
65760,-37.765685,145.320652,14 DRUMMER HILL LANE,MOOROOLBARK,9000000,house,2015,4,2,2,SC_084,1026.19,19877,2242.83,55.25,0,hospital_113,3032.26,S_168,760.34
77172,-37.937557,145.107293,22 Rosewall Place,CLARINDA,5951000,house,2014,3,1,0,SC_003,4065.42,19915,1845.42,39.21,0,hospital_076,2109.01,S_170,1421.06
10702,-37.786675,144.934153,59 Victoria Street,FLEMINGTON,9490000,house,2016,2,1,1,SC_011,1655.15,20040,460.98,14.86,0,hospital_114,945.05,S_086,554.69
44801,-37.708231,145.09712199999998,29 Lyell Parade,GREENSBOROUGH,6540000,house,2015,3,1,2,SC_017,5859.57,19985,1089.35,38.64,0,hospital_075,843.98,S_020,471.36
66326,-37.785051,145.331564,3A Blackburn Road,MOOROOLBARK,7546000,house,2015,3,2,2,SC_084,3372.5,19877,1686.09,55.25,0,hospital_113,3282.03,S_224,2664.78
64567,-37.80368,145.298559,5 FAY COURT,CROYDON,21700000,house,2014,4,2,2,SC_022,1454.47,19878,1826.98,51.25,0,hospital_164,3806.18,S_224,1051.14
74298,-37.883425,145.020024,23 Newstead Street,CAULFIELD,28560000,house,2016,5,2,2,SC_023,2162.03,19954,1686.87,17.0,0,hospital_080,399.18,S_166,581.29
65317,-37.805349,145.30705600000002,34 Colchester Road,KILSYTH,6630000,house,2016,3,1,1,SC_022,2221.19,19877,2340.88,55.25,0,hospital_164,4534.21,S_224,459.94
80531,-37.990737,145.185608,8 Wooltana Road,KEYSBOROUGH,5784000,house,2014,3,1,1,SC_057,1099.48,19889,1485.65,51.33,0,hospital_096,1320.78,S_079,1182.61
43744,-37.710877,145.089401,36 Longmuir Road,WATSONIA,6410000,house,2015,4,1,1,SC_017,5323.87,19984,493.91,34.64,0,hospital_075,1584.96,S_020,1164.33
76927,-37.917113,145.117881,59 Margaret Street,CLAYTON,10812000,house,2010,2,1,1,SC_087,4512.61,19915,874.24,39.21,0,hospital_077,346.59,S_169,984.74
33420,-37.718971999999994,145.00033100000002,1/2 George Street,RESERVOIR,7820000,house,2015,3,2,1,SC_103,2298.89,20010,631.19,32.9,0,hospital_139,253.87,S_030,1891.85
73795,-37.854432,145.293878,50 Olive Grove,BORONIA,5390000,house,2010,3,1,2,SC_049,4625.56,19869,1070.11,53.14,0,hospital_049,1337.79,S_146,1090.47
82963,-37.892201,145.251738,1/18 David Street,KNOXFIELD,7320000,house,2012,3,1,2,SC_049,4969.07,19868,3997.61,55.14,0,hospital_049,4273.79,S_027,1880.0
57876,-37.817921999999996,145.14025,24 Malabar Road,BLACKBURN,21280000,house,2016,4,2,3,SC_037,1572.43,19897,320.65,36.25,0,hospital_158,1829.35,S_018,1625.94
85279,-37.883624,145.009999,15 Hopetoun Street,ELSTERNWICK,11050000,house,2015,4,2,2,SC_023,3003.59,19954,809.42,17.0,0,hospital_079,191.91,S_193,514.46
75246,-37.883804999999995,145.052369,5 Rosstown Road,CARNEGIE,12900000,house,2013,3,1,1,SC_041,562.67,19920,608.98,28.24,0,hospital_108,2001.04,S_048,509.48
41182,-37.696158000000004,145.075602,8 Leonard Crescent,BUNDOORA,6760000,house,2012,5,2,2,SC_062,5027.63,19984,1798.53,34.64,0,hospital_041,1231.31,S_155,1848.73
89086,-37.95408629999999,145.021637,1 Miller Street,SANDRINGHAM,7410000,house,2009,3,1,3,SC_079,1792.84,19948,1556.06,29.08,0,hospital_058,862.74,S_214,966.23
56673,-37.847193,145.131094,4 Maltby Walk,BURWOOD,9310000,house,2010,3,2,2,SC_037,3224.72,19897,3059.15,36.25,0,hospital_047,525.0,S_097,685.43
23704,-37.640107,144.90214699999999,56 Clare Boulevard,GREENVALE,8960000,house,2010,4,2,3,SC_075,1776.39,40220,2938.97,41.89,0,hospital_104,1995.72,S_211,1787.56
60010,-37.825265,145.207556,45 Fuller Street,MITCHAM,11130000,house,2011,4,3,2,SC_032,2331.29,19901,845.19,41.55,0,hospital_010,2029.39,S_040,2381.25
56439,-37.843821999999996,145.107493,24 Uganda Street,BURWOOD,14040000,house,2012,4,2,2,SC_037,3054.61,19895,2320.3,30.13,0,hospital_089,1914.91,S_097,2565.93
4568,-37.84509277,144.8664856,6 Basil Street,NEWPORT,6110000,house,2008,3,1,2,SC_033,2685.57,19994,1527.5,20.47,0,hospital_141,2926.89,S_056,2066.65
32795,-37.73748,145.008524,44 Beauchamp Street,PRESTON,4725000,house,2012,3,1,0,SC_103,624.31,20012,716.86,27.73,0,hospital_139,2400.42,S_084,501.83
87455,-37.932495,145.01433400000002,19 Prince Street,HAMPTON,25280000,house,2015,4,2,2,SC_046,2247.49,19949,1283.68,27.08,0,hospital_036,1446.37,S_088,1178.49
92007,-37.979424,145.086163,15 Craigmore Avenue,MENTONE,8756000,house,2014,3,1,3,SC_003,957.63,19864,1747.91,42.35,0,hospital_001,1709.1,S_003,944.15
56827,-37.85773,145.108365,6 Woolcock Close,BURWOOD,3600000,house,2011,4,2,2,SC_042,2638.43,19840,1797.05,28.0,0,hospital_089,1249.28,S_112,1608.76
16362,-37.695240000000005,144.926004,111 Bindi Street,GLENROY,6960000,house,2014,3,1,2,SC_059,3699.57,20031,894.43,34.83,0,hospital_104,4982.77,S_209,1210.71
15245,-37.74347,144.93086,34 Woodland Street,STRATHMORE,10682000,house,2013,3,1,1,SC_030,2095.96,20035,312.28,25.85,0,hospital_184,2273.57,S_197,1799.54
12091,-37.7034092,144.7432024,10 Celendine Place,HILLSIDE,5552000,house,2011,3,2,2,SC_048,3293.1,20000,2740.15,39.0,0,hospital_057,8931.72,S_163,1312.01
91521,-37.986576,145.048357,3 Harfleur Avenue,BEAUMARIS,23100000,house,2015,3,2,1,SC_003,3964.14,19865,1565.23,40.35,0,hospital_055,802.98,S_011,1355.03
7704,-37.779808,144.808193,1/24 North Street,ARDEER,5325000,house,2015,3,1,2,SC_102,2250.4,20004,1472.33,28.0,0,hospital_174,2153.56,S_130,1988.76
96196,-37.929218,145.047216,74 Fromer Street,BENTLEIGH,6741000,house,2012,3,1,2,SC_046,1384.52,19937,1083.09,39.4,0,hospital_110,1009.87,S_107,1168.2
9650,-37.854737,144.714604,75 Bridgewater Way,TRUGANINA,6750000,house,2010,4,2,3,SC_053,1048.07,46468,3341.54,32.78,0,hospital_073,3974.28,S_007,2859.36
16691,-37.70231628,144.9542389,19 Fairleigh Street,GLENROY,5810000,house,2009,3,1,2,SC_030,3369.03,19961,447.14,35.0,0,hospital_139,4215.97,S_004,1462.11
11580,-37.77351761,144.875473,7 Flemming Avenue,MARIBYRNONG,3480000,house,2009,3,2,2,SC_052,912.29,20022,3069.27,21.75,0,hospital_056,2378.5,S_049,1211.56
48981,-37.805831,145.062527,12 Wills Street,BALWYN,24500000,house,2016,5,3,2,SC_099,2098.19,19892,2288.23,26.7,0,hospital_064,1290.78,S_137,1430.13
57305,-37.826855,145.076113,41 Maling Road,CANTERBURY,16800000,house,2011,3,2,2,SC_099,1613.78,19893,521.12,28.78,0,hospital_168,2827.22,S_160,1012.0
32469,-37.742275,145.009625,27 South Street,PRESTON,13845000,house,2016,3,1,0,SC_103,739.05,20012,895.98,27.73,0,hospital_035,2302.47,S_084,826.89
28395,-37.8037841,144.9815385,73 Webb Street,FITZROY,11400000,house,2012,3,1,2,SC_008,1365.66,19976,1077.18,10.31,0,hospital_178,512.23,S_175,211.36
27766,-37.595156,144.938518,8 First Avenue,CRAIGIEBURN,3960000,house,2013,4,2,2,SC_110,355.43,40221,853.92,45.89,0,hospital_104,6385.32,S_005,279.98
13388,-37.719409000000006,144.779558,7 Blake Close,DELAHEY,5432000,house,2013,3,2,2,SC_107,2603.83,20001,1663.14,36.0,0,hospital_057,5511.33,S_094,1926.13
79940,-37.986934000000005,145.167803,22 Turramurra Drive,KEYSBOROUGH,4168000,house,2015,3,1,2,SC_057,806.84,19889,2300.68,51.33,0,hospital_096,796.62,S_079,796.02
12811,-37.72574615,144.77993769999998,27 Kingsley Place,DELAHEY,2530000,house,2009,2,2,2,SC_107,2423.77,20001,1277.11,36.0,0,hospital_057,4920.88,S_222,2129.12
33863,-37.725953999999994,145.000994,149 Spring Street,RESERVOIR,8550000,house,2014,2,1,2,SC_103,1519.58,20011,314.37,29.73,0,hospital_139,968.62,S_085,1254.8
49727,-37.806107,145.093375,8 Burroughs Road,BALWYN,21240000,house,2010,4,3,2,SC_020,2873.59,19896,1827.86,33.78,0,hospital_117,2127.16,S_136,763.36
63971,-37.783103000000004,145.290099,23 Bartlett Avenue,CROYDON,8820000,house,2016,2,1,2,SC_022,1883.2,19878,1607.39,51.25,0,hospital_164,4092.3,S_181,1643.72
14998,-37.721740000000004,144.907199,13 Woolart Street,STRATHMORE,7860000,house,2011,3,1,1,SC_082,1370.57,20033,1329.62,30.85,0,hospital_184,2296.31,S_198,1190.26
94380,-37.956497999999996,145.082276,4 St Andrews Drive,HEATHERTON,6450000,house,2010,3,2,1,SC_003,1734.45,19866,2682.35,37.94,0,hospital_109,945.25,S_023,2345.39
15921,-37.701013,144.89965800000002,119 Marigold Crescent,GOWANBRAE,4536000,house,2011,4,2,2,SC_010,1836.0,20031,1569.35,34.83,0,hospital_184,4620.62,S_209,2214.57
60367,-37.845254,145.185656,1 Kalimna Street,VERMONT,11680000,house,2014,3,2,2,SC_088,2935.42,19899,2902.67,36.9,0,hospital_192,2218.8,S_066,2138.37
6876,-37.780307,144.846132,6 Norge Street,SUNSHINE,8960000,house,2014,3,2,3,SC_102,1127.7,20021,1482.83,25.73,0,hospital_174,1232.26,S_080,1156.35
71850,-37.846598,145.242487,9 Glenbarry Road,WANTIRNA,7692000,house,2015,4,1,2,SC_032,3954.62,19871,2042.51,46.0,0,hospital_179,1352.45,S_139,2182.82
72565,-37.85551071,145.25555419999998,7 St Andrews Road,BAYSWATER,3213000,house,2008,3,1,2,SC_032,5308.52,19870,1891.14,50.0,0,hospital_002,1109.98,S_139,1715.12
11158,-37.778015,144.935749,154 Mooltan Street,TRAVANCORE,13600000,house,2013,2,3,1,SC_011,1792.29,19971,1170.13,16.0,0,hospital_102,833.29,S_086,1232.75
73595,-37.857791999999996,145.29357,36A Bambury Street,BORONIA,4354000,house,2011,3,1,0,SC_049,4275.01,19869,859.82,53.14,0,hospital_049,1094.18,S_146,813.66
2638,-37.81962967,144.883194,10 Dean Street,YARRAVILLE,8304000,house,2009,1,1,0,SC_033,3298.37,19996,726.8,15.3,0,hospital_056,2961.44,S_201,2473.07
16037,-37.701673,144.90077,29 Marigold Crescent,GOWANBRAE,7800000,house,2013,5,3,2,SC_010,1841.25,20032,1483.48,32.83,0,hospital_184,4538.33,S_209,2101.85
56961,-37.823091,145.07787,1 Boronia Street,CANTERBURY,3450000,house,2011,4,2,2,SC_099,1749.47,19893,333.28,28.78,0,hospital_064,3054.17,S_160,1456.8
24825,-37.672892,144.969305,7 SYLVAN WAY,CAMPBELLFIELD,2304000,house,2011,3,1,2,SC_072,4826.14,19960,2128.05,39.0,0,hospital_053,4787.6,S_161,2091.74
12270,-37.700843,144.76578,13 Dairy Close,SYDENHAM,5040000,house,2014,3,2,2,SC_048,4165.34,20000,740.56,39.0,0,hospital_057,7904.79,S_094,935.22
23773,-37.650258,144.895557,7 McGuire Court,GREENVALE,5720000,house,2013,3,2,2,SC_075,1700.72,44817,2941.92,39.9,0,hospital_104,2191.59,S_211,1670.56
9719,-37.859867,144.728552,No.13 Cheviot Drive,TRUGANINA,3480000,house,2015,4,2,2,SC_053,2391.96,46468,1998.83,32.78,0,hospital_073,4715.84,S_007,1515.91
27726,-37.585955,144.902397,8 Arden Road,CRAIGIEBURN,3996000,house,2014,3,2,1,SC_016,1269.16,40221,4018.27,45.89,0,hospital_104,7379.96,S_178,2927.93
